,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,previous,poutcome,deposit
8579,37,technician,married,secondary,no,1610,no,no,unknown,jun,140,2,0,unknown,no
8580,31,management,married,tertiary,no,0,yes,no,cellular,may,108,2,1,failure,no
8581,46,blue-collar,divorced,secondary,no,709,yes,no,cellular,jul,100,4,0,unknown,no
8582,26,student,single,tertiary,no,10086,no,no,cellular,jul,475,3,2,success,no
8583,37,services,married,secondary,no,0,yes,no,cellular,jul,330,4,0,unknown,no
8584,39,services,married,secondary,no,-311,yes,no,cellular,may,55,2,2,other,no
8585,36,management,married,tertiary,no,9324,yes,no,cellular,mar,138,8,0,unknown,no
8586,29,management,married,tertiary,no,7832,yes,no,unknown,may,304,2,0,unknown,no
8587,47,technician,divorced,secondary,no,191,no,no,cellular,aug,228,5,0,unknown,no
8588,47,management,married,tertiary,no,6637,yes,no,cellular,apr,174,2,0,unknown,no
8589,44,services,single,secondary,no,0,yes,no,unknown,may,198,1,0,unknown,no
8590,24,admin.,single,secondary,no,172,no,no,cellular,feb,114,1,0,unknown,no
8591,30,blue-collar,married,secondary,no,1131,yes,yes,cellular,nov,189,1,5,failure,no
8592,55,management,single,tertiary,no,797,no,no,cellular,jul,24,2,0,unknown,no
8593,41,admin.,married,secondary,no,120,no,yes,cellular,jul,489,1,0,unknown,no
8594,57,admin.,married,primary,no,215,yes,yes,cellular,jul,210,2,0,unknown,no
8595,34,blue-collar,married,primary,no,425,yes,no,cellular,jul,1389,7,0,unknown,no
8596,31,admin.,single,secondary,no,476,no,no,cellular,feb,284,2,0,unknown,no
8597,56,entrepreneur,divorced,primary,no,29,no,no,cellular,jan,52,2,1,failure,no
8598,53,management,married,unknown,no,527,yes,no,cellular,jul,71,3,0,unknown,no
8599,33,management,single,tertiary,no,0,no,no,cellular,aug,191,4,0,unknown,no
8600,67,admin.,married,primary,no,1093,no,no,telephone,jul,64,3,0,unknown,no
8601,53,housemaid,married,primary,no,70,no,no,cellular,aug,77,8,0,unknown,no
8602,41,housemaid,married,primary,no,39,no,no,cellular,aug,299,4,0,unknown,no
8603,46,housemaid,married,primary,no,296,yes,no,unknown,jun,205,4,0,unknown,no
8604,58,admin.,married,secondary,no,1464,yes,yes,unknown,jun,53,29,0,unknown,no
8605,39,blue-collar,married,primary,no,2226,yes,no,unknown,may,158,1,0,unknown,no
8606,30,technician,single,secondary,no,1286,no,no,telephone,aug,44,12,0,unknown,no
8607,37,blue-collar,married,primary,no,-738,yes,no,cellular,may,303,1,0,unknown,no
8608,45,management,married,tertiary,no,3643,no,no,cellular,nov,162,1,0,unknown,no
8609,50,housemaid,married,tertiary,no,5260,yes,no,cellular,jul,51,2,0,unknown,no
8610,30,technician,single,secondary,no,3096,yes,no,cellular,aug,272,4,0,unknown,no
8611,29,blue-collar,married,secondary,no,-312,yes,yes,cellular,may,130,2,0,unknown,no
8612,32,self-employed,married,primary,no,286,yes,no,cellular,aug,175,1,0,unknown,no
8613,37,management,married,tertiary,no,89,yes,no,unknown,may,162,10,0,unknown,no
8614,26,services,single,secondary,no,-72,yes,no,unknown,jun,82,9,0,unknown,no
8615,51,management,single,tertiary,no,4305,yes,no,cellular,may,126,1,0,unknown,no
8616,38,admin.,married,primary,no,1487,no,no,unknown,jun,332,2,0,unknown,no
8617,72,retired,divorced,primary,no,0,no,no,telephone,aug,359,1,0,unknown,no
8618,42,technician,divorced,secondary,no,-78,yes,yes,cellular,jul,10,23,0,unknown,no
8619,57,blue-collar,single,primary,no,3495,no,yes,cellular,nov,362,3,0,unknown,no
8620,22,student,single,unknown,no,3317,no,no,cellular,aug,148,1,0,unknown,no
8621,46,management,married,tertiary,no,1906,no,no,cellular,aug,44,6,0,unknown,no
8622,32,unemployed,married,secondary,no,2996,yes,no,unknown,may,68,1,0,unknown,no
8623,42,technician,married,tertiary,no,446,no,no,cellular,aug,286,3,0,unknown,no
8624,37,blue-collar,married,secondary,no,1590,no,no,unknown,jun,305,2,0,unknown,no
8625,27,self-employed,single,tertiary,no,5214,yes,no,unknown,may,94,1,0,unknown,no
8626,30,management,married,tertiary,no,134,yes,no,unknown,may,70,1,0,unknown,no
8627,34,management,married,tertiary,no,8,no,no,cellular,aug,169,4,0,unknown,no
8628,56,management,married,tertiary,no,3120,yes,no,cellular,aug,666,2,0,unknown,no
8629,54,services,married,secondary,no,171,no,yes,cellular,jul,673,8,0,unknown,no
8630,57,management,married,secondary,no,39,yes,no,cellular,may,114,2,0,unknown,no
8631,56,management,married,tertiary,no,171,no,yes,telephone,jul,610,2,0,unknown,no
8632,41,services,married,secondary,no,-140,no,yes,unknown,jun,190,1,0,unknown,no
8633,32,management,single,tertiary,no,728,yes,no,unknown,may,125,1,0,unknown,no
8634,34,services,married,secondary,no,1637,yes,no,cellular,nov,107,4,0,unknown,no
8635,30,services,single,secondary,no,-143,yes,no,cellular,may,85,1,0,unknown,no
8636,42,technician,divorced,tertiary,no,802,no,no,telephone,jan,119,2,0,unknown,no
8637,40,housemaid,married,tertiary,no,795,yes,no,unknown,may,725,3,0,unknown,no
8638,36,technician,single,secondary,no,265,yes,yes,unknown,may,348,1,0,unknown,no
8639,42,services,married,primary,no,2567,yes,no,unknown,may,401,2,0,unknown,no
8640,34,management,married,tertiary,no,3402,no,no,cellular,jun,88,2,0,unknown,no
8641,30,services,divorced,secondary,no,1336,yes,no,cellular,may,13,3,5,failure,no
8642,35,blue-collar,married,secondary,no,306,no,no,unknown,jun,12,8,0,unknown,no
8643,44,blue-collar,single,primary,no,10984,no,no,unknown,jun,258,18,0,unknown,no
8644,46,admin.,married,secondary,no,526,no,yes,cellular,jul,251,3,0,unknown,no
8645,38,services,married,tertiary,no,563,yes,no,cellular,may,251,2,0,unknown,no
8646,32,services,single,tertiary,no,0,no,no,cellular,aug,23,12,0,unknown,no
8647,34,management,married,tertiary,no,0,no,no,cellular,aug,120,2,0,unknown,no
8648,53,services,divorced,primary,no,3107,no,no,unknown,jun,152,1,0,unknown,no
8649,38,services,married,primary,no,0,no,no,cellular,jul,33,3,0,unknown,no
8650,54,management,married,tertiary,no,1146,yes,no,cellular,aug,205,2,0,unknown,no
8651,32,blue-collar,single,secondary,no,5252,yes,no,cellular,nov,232,2,2,failure,no
8652,33,management,married,tertiary,no,1195,yes,no,telephone,may,355,4,0,unknown,no
8653,46,technician,married,secondary,no,488,no,no,unknown,jun,92,1,0,unknown,no
8654,49,management,married,tertiary,no,1887,no,no,cellular,nov,244,3,0,unknown,no
8655,37,management,married,tertiary,no,49,no,yes,cellular,aug,132,1,0,unknown,no
8656,40,blue-collar,married,secondary,no,280,yes,no,cellular,may,435,2,3,failure,no
8657,35,blue-collar,married,secondary,no,-461,no,no,unknown,may,339,1,0,unknown,no
8658,26,services,divorced,primary,no,633,yes,no,unknown,may,326,2,0,unknown,no
8659,27,blue-collar,single,primary,no,3955,yes,no,unknown,may,205,3,0,unknown,no
8660,39,management,married,tertiary,no,-233,yes,no,cellular,nov,249,1,0,unknown,no
8661,31,services,single,tertiary,no,1626,no,no,unknown,jul,15,1,0,unknown,no
8662,53,blue-collar,married,secondary,no,1103,yes,yes,cellular,feb,101,2,4,failure,no
8663,50,entrepreneur,divorced,tertiary,no,223,no,no,cellular,jul,264,5,0,unknown,no
8664,36,blue-collar,single,secondary,no,-175,yes,no,unknown,may,180,2,0,unknown,no
8665,46,blue-collar,married,secondary,no,-3,yes,no,unknown,may,92,2,0,unknown,no
8666,36,services,married,tertiary,no,0,yes,no,cellular,may,52,1,0,unknown,no
8667,38,housemaid,married,primary,no,3918,no,no,cellular,aug,101,3,0,unknown,no
8668,44,management,married,tertiary,no,284,yes,yes,cellular,jul,109,5,0,unknown,no
8669,56,retired,married,secondary,no,4577,no,no,cellular,aug,133,2,0,unknown,no
8670,37,management,single,tertiary,no,876,yes,no,cellular,apr,140,4,2,failure,no
8671,51,blue-collar,married,primary,no,3754,no,yes,cellular,aug,202,3,0,unknown,no
8672,41,technician,married,secondary,no,128,yes,no,cellular,aug,100,2,0,unknown,no
8673,55,technician,divorced,tertiary,no,0,yes,no,unknown,may,234,1,0,unknown,no
8674,38,management,divorced,tertiary,no,547,yes,no,unknown,may,137,4,0,unknown,no
8675,21,management,single,tertiary,no,243,no,yes,cellular,jun,181,2,0,unknown,no
8676,40,entrepreneur,married,tertiary,no,3571,no,no,unknown,jun,222,3,0,unknown,no
8677,39,technician,married,secondary,no,130,no,no,cellular,jul,202,2,0,unknown,no
8678,30,blue-collar,married,secondary,no,-529,yes,no,cellular,may,416,4,0,unknown,no
8679,28,services,single,secondary,no,1636,yes,no,cellular,may,97,1,2,failure,no
8680,58,services,married,secondary,no,12180,no,no,unknown,jun,121,5,0,unknown,no
8681,50,unemployed,married,secondary,no,297,yes,no,cellular,jul,29,10,0,unknown,no
8682,32,blue-collar,single,secondary,no,413,yes,no,cellular,nov,270,1,0,unknown,no
8683,44,technician,single,secondary,no,285,yes,no,cellular,may,373,3,0,unknown,no
8684,47,technician,married,secondary,no,19,yes,no,unknown,may,105,2,0,unknown,no
8685,45,unknown,married,primary,no,44,no,no,unknown,jun,81,1,0,unknown,no
8686,48,services,divorced,secondary,no,62,yes,no,cellular,may,561,1,0,unknown,no
8687,60,management,married,tertiary,no,79,no,no,unknown,jun,48,3,0,unknown,no
8688,45,blue-collar,married,secondary,no,226,no,no,telephone,feb,170,2,2,failure,no
8689,31,technician,single,secondary,no,2388,no,no,cellular,aug,123,1,0,unknown,no
8690,30,admin.,single,secondary,no,98,yes,no,cellular,jul,100,5,0,unknown,no
8691,52,management,married,primary,no,48,no,no,unknown,jun,135,2,0,unknown,no
8692,31,blue-collar,married,secondary,no,255,yes,yes,cellular,may,295,1,0,unknown,no
8693,53,blue-collar,married,secondary,no,2,yes,no,unknown,may,851,2,0,unknown,no
8694,47,blue-collar,married,primary,no,643,yes,no,unknown,jun,18,6,0,unknown,no
8695,42,technician,married,tertiary,no,13410,no,yes,cellular,aug,149,2,0,unknown,no
8696,57,admin.,married,unknown,no,0,yes,no,unknown,may,215,2,0,unknown,no
8697,35,self-employed,divorced,secondary,no,3443,no,no,cellular,jul,409,4,0,unknown,no
8698,47,unemployed,married,primary,no,2946,no,no,unknown,jun,60,1,0,unknown,no
8699,37,management,married,tertiary,no,21,yes,no,unknown,may,52,2,0,unknown,no
8700,55,unemployed,married,primary,no,1212,no,no,cellular,aug,241,1,1,failure,no
8701,58,management,married,tertiary,no,2183,yes,no,cellular,jul,209,1,0,unknown,no
8702,33,entrepreneur,married,secondary,no,135,yes,no,cellular,apr,114,1,2,failure,no
8703,29,blue-collar,married,secondary,no,5903,yes,no,unknown,may,194,1,0,unknown,no
8704,41,unemployed,divorced,secondary,no,271,yes,no,unknown,jun,196,2,0,unknown,no
8705,53,retired,married,secondary,no,303,yes,no,unknown,may,593,2,0,unknown,no
8706,41,entrepreneur,single,primary,no,7264,no,yes,unknown,jul,125,3,0,unknown,no
8707,42,unemployed,married,tertiary,no,0,no,no,cellular,oct,113,1,0,unknown,no
8708,52,admin.,married,primary,no,204,no,no,cellular,aug,123,2,0,unknown,no
8709,42,services,divorced,secondary,no,444,no,no,cellular,nov,171,1,0,unknown,no
8710,33,services,single,secondary,no,-27,yes,no,unknown,may,165,1,0,unknown,no
8711,44,blue-collar,single,primary,no,287,no,no,cellular,jan,301,1,0,unknown,no
8712,53,management,married,tertiary,no,800,no,no,cellular,nov,90,1,0,unknown,no
8713,35,technician,single,secondary,no,4645,yes,no,cellular,jan,502,3,40,other,no
8714,47,entrepreneur,married,unknown,no,1481,yes,no,cellular,may,64,2,3,failure,no
8715,59,admin.,married,secondary,no,1575,yes,no,cellular,may,301,3,11,success,no
8716,31,management,single,tertiary,no,5691,yes,no,cellular,nov,37,2,1,failure,no
8717,40,management,married,tertiary,no,294,yes,no,cellular,jul,97,5,0,unknown,no
8718,55,management,married,tertiary,no,154,no,no,telephone,may,70,2,3,failure,no
8719,41,self-employed,single,tertiary,no,3950,yes,no,unknown,may,96,2,0,unknown,no
8720,46,blue-collar,married,secondary,no,624,yes,no,cellular,apr,201,1,0,unknown,no
8721,35,services,divorced,secondary,no,-504,no,no,cellular,jul,228,1,0,unknown,no
8722,46,technician,divorced,secondary,no,111,yes,no,cellular,nov,178,3,2,other,no
8723,31,blue-collar,married,secondary,no,1131,yes,yes,cellular,apr,126,1,6,failure,no
8724,49,management,married,tertiary,no,322,no,no,cellular,aug,72,4,0,unknown,no
8725,37,technician,married,secondary,no,0,yes,no,cellular,apr,657,4,1,other,no
8726,41,technician,single,tertiary,no,-89,yes,no,cellular,feb,195,4,4,failure,no
8727,42,blue-collar,married,secondary,no,3,yes,no,unknown,may,34,1,0,unknown,no
8728,34,technician,single,secondary,no,1313,no,no,cellular,apr,237,4,0,unknown,no
8729,55,technician,married,secondary,no,462,no,no,cellular,aug,116,2,0,unknown,no
8730,49,unemployed,married,primary,yes,11,yes,no,telephone,jul,166,8,0,unknown,no
8731,59,technician,married,primary,no,3163,yes,no,unknown,may,240,2,0,unknown,no
8732,26,technician,single,secondary,no,2,yes,yes,unknown,may,461,1,0,unknown,no
8733,43,self-employed,married,tertiary,no,3157,no,no,cellular,apr,381,2,17,other,no
8734,35,management,single,tertiary,no,4348,yes,no,cellular,apr,1074,3,8,failure,no
8735,43,management,married,tertiary,no,-391,yes,no,cellular,jul,193,8,0,unknown,no
8736,51,blue-collar,married,tertiary,no,7816,yes,no,unknown,may,76,2,0,unknown,no
8737,29,technician,single,secondary,no,5763,no,yes,cellular,jun,271,2,2,success,no
8738,42,self-employed,married,secondary,no,240,yes,no,cellular,feb,183,1,16,other,no
8739,73,retired,married,primary,no,508,no,no,cellular,jun,154,4,1,success,no
8740,39,services,married,secondary,no,2,yes,no,cellular,jul,174,10,0,unknown,no
8741,39,management,married,tertiary,no,1654,no,yes,cellular,nov,151,1,0,unknown,no
8742,44,entrepreneur,married,secondary,no,860,yes,yes,cellular,may,96,2,5,failure,no
8743,30,admin.,single,secondary,no,154,yes,no,cellular,nov,24,2,0,unknown,no
8744,32,admin.,married,tertiary,no,281,yes,no,unknown,may,226,1,0,unknown,no
8745,57,retired,married,secondary,no,427,no,no,cellular,jan,246,1,0,unknown,no
8746,55,blue-collar,married,secondary,no,467,no,no,cellular,aug,129,5,0,unknown,no
8747,24,self-employed,single,tertiary,no,91,yes,no,cellular,may,134,2,0,unknown,no
8748,41,services,married,secondary,no,1319,yes,no,cellular,may,305,1,0,unknown,no
8749,39,admin.,married,tertiary,no,259,yes,no,unknown,may,27,1,0,unknown,no
8750,52,self-employed,married,secondary,no,-488,yes,no,unknown,may,322,1,0,unknown,no
8751,28,services,single,secondary,no,60,no,yes,cellular,jan,248,1,0,unknown,no
8752,56,management,married,primary,no,405,no,no,cellular,jul,251,2,0,unknown,no
8753,33,technician,married,secondary,no,177,yes,yes,cellular,may,22,8,0,unknown,no
8754,41,management,married,tertiary,no,-412,yes,no,cellular,jan,85,1,5,other,no
8755,32,management,married,tertiary,no,282,no,no,cellular,aug,92,2,0,unknown,no
8756,50,housemaid,married,tertiary,no,6181,no,no,unknown,jun,1162,2,0,unknown,no
8757,28,services,single,secondary,no,373,yes,no,cellular,may,115,2,0,unknown,no
8758,36,management,married,tertiary,no,-92,no,yes,cellular,nov,196,3,0,unknown,no
8759,36,blue-collar,married,primary,no,49,yes,no,cellular,may,232,2,5,other,no
8760,53,housemaid,married,primary,no,0,no,no,unknown,jun,51,8,0,unknown,no
8761,40,admin.,married,secondary,no,-283,no,no,unknown,jun,253,2,0,unknown,no
8762,34,technician,single,secondary,no,1313,no,no,cellular,aug,176,1,6,failure,no
8763,35,admin.,single,secondary,no,2452,yes,no,unknown,jun,91,2,0,unknown,no
8764,55,technician,married,secondary,no,517,yes,yes,unknown,may,61,4,0,unknown,no
8765,49,management,married,tertiary,no,350,no,no,cellular,aug,238,6,0,unknown,no
8766,57,retired,married,primary,no,1623,yes,yes,cellular,jul,246,1,0,unknown,no
8767,44,blue-collar,single,secondary,no,-435,yes,no,unknown,may,141,2,0,unknown,no
8768,57,retired,married,primary,no,333,no,no,unknown,aug,336,2,0,unknown,no
8769,36,management,married,tertiary,no,3770,yes,no,cellular,jul,150,4,0,unknown,no
8770,53,services,divorced,primary,no,778,yes,no,cellular,apr,221,2,0,unknown,no
8771,25,admin.,single,secondary,no,483,no,yes,cellular,apr,68,1,1,success,no
8772,26,unemployed,single,tertiary,no,2170,no,no,cellular,feb,317,1,0,unknown,no
8773,33,management,single,tertiary,no,541,yes,yes,unknown,may,572,1,0,unknown,no
8774,33,admin.,married,tertiary,no,205,no,no,unknown,jul,156,2,0,unknown,no
8775,29,technician,single,tertiary,no,2269,yes,no,cellular,apr,53,1,1,failure,no
8776,34,admin.,divorced,secondary,no,0,yes,no,cellular,may,153,1,0,unknown,no
8777,46,services,divorced,unknown,no,973,no,no,cellular,feb,297,1,0,unknown,no
8778,25,admin.,married,secondary,no,894,yes,no,unknown,may,328,1,0,unknown,no
8779,57,retired,married,primary,no,-12,no,yes,cellular,aug,80,8,0,unknown,no
8780,50,management,married,tertiary,no,0,no,no,cellular,jan,199,1,1,failure,no
8781,48,blue-collar,married,primary,no,5154,yes,no,unknown,may,70,1,0,unknown,no
8782,32,admin.,single,secondary,no,-32,no,no,cellular,jan,320,1,5,other,no
8783,45,blue-collar,single,primary,no,999,no,no,cellular,jan,182,2,0,unknown,no
8784,32,services,married,secondary,no,24,yes,yes,cellular,may,185,1,0,unknown,no
8785,34,management,married,tertiary,no,0,yes,no,unknown,may,150,1,0,unknown,no
8786,56,blue-collar,married,secondary,no,771,yes,yes,unknown,jun,254,1,0,unknown,no
8787,49,management,single,tertiary,no,1350,yes,yes,cellular,may,716,1,0,unknown,no
8788,54,admin.,married,tertiary,no,19,no,no,cellular,aug,131,2,0,unknown,no
8789,44,management,single,tertiary,no,709,yes,no,cellular,nov,54,1,0,unknown,no
8790,35,blue-collar,single,primary,no,2040,no,no,cellular,nov,258,1,4,failure,no
8791,31,management,married,tertiary,no,303,yes,no,unknown,may,143,1,0,unknown,no
8792,34,management,married,secondary,no,-311,yes,no,unknown,may,305,2,0,unknown,no
8793,38,management,single,tertiary,no,690,yes,no,unknown,may,34,1,0,unknown,no
8794,56,management,married,tertiary,no,2551,yes,no,cellular,nov,150,2,0,unknown,no
8795,49,technician,married,secondary,no,-142,yes,yes,cellular,jul,73,4,0,unknown,no
8796,44,blue-collar,married,secondary,no,-448,yes,no,unknown,jun,149,2,0,unknown,no
8797,33,admin.,married,tertiary,no,99,yes,yes,cellular,nov,55,2,0,unknown,no
8798,33,technician,single,secondary,no,18,no,no,cellular,aug,93,2,0,unknown,no
8799,29,services,single,secondary,no,37,no,yes,cellular,jul,309,2,0,unknown,no
8800,34,blue-collar,married,primary,no,3868,yes,no,cellular,may,134,1,1,failure,no
8801,57,blue-collar,divorced,primary,no,5041,yes,no,cellular,apr,284,1,1,failure,no
8802,34,admin.,married,secondary,no,260,no,no,cellular,jan,50,1,0,unknown,no
8803,55,blue-collar,married,secondary,yes,67,no,no,cellular,jul,267,2,0,unknown,no
8804,47,technician,divorced,secondary,no,157,yes,no,cellular,aug,163,8,0,unknown,no
8805,48,blue-collar,married,secondary,no,1513,no,yes,cellular,jul,1171,1,0,unknown,no
8806,36,technician,single,secondary,no,1044,yes,no,cellular,aug,15,19,0,unknown,no
8807,34,blue-collar,married,secondary,no,113,yes,no,cellular,may,16,2,0,unknown,no
